,0,1,2,3,4,5,6,7,8,9,10
0,0.6931888123385266,0.644139431343579,0.6616488350117531,0.690272555769422,0.6771865414470613,0.6719298564773963,0.7013459718231932,0.6962313262815133,0.677382012909069,0.6878986710836976,0.6745525378860239
1,0.6918308073432176,0.7495414370790952,0.7507601599764666,0.7490734231954702,0.7609954298287305,0.7524314114235809,0.7689479203028099,0.7466383224151958,0.7578422298604405,0.7387358820374951,0.7675642387728722
2,0.6729155058230697,0.6810345782711471,0.6795229881234208,0.6909550921251902,0.6884236505494573,0.6936591490366819,0.708616019574748,0.6992134389738323,0.7036729825356491,0.7096129866935076,0.6985592358289545
3,0.5578502505124887,0.575353965279244,0.5689567199521061,0.5762006251521636,0.5817803221262807,0.5771229521454013,0.581796047834729,0.5898403801993436,0.5871133655528586,0.5869101493967313,0.5884052329156013
4,0.45520685483764683,0.45051984419098423,0.45105562683155037,0.4482472817503915,0.4550096977262989,0.46212112209209155,0.46189224512188565,0.465692790992961,0.4705770360725079,0.4664699095469383,0.46321183832877433
5,0.3465471171437574,0.3594942031950044,0.34923231581308956,0.35863801195184725,0.35830816383714487,0.3473448961316654,0.36040585168841943,0.35615254539438074,0.3565691407301801,0.3582667305046136,0.36094446689232335
6,0.2631161150218486,0.2734670063151453,0.2615005924477637,0.25982285474094075,0.26903393589585634,0.2572457210703839,0.26570218941135304,0.26565251822296604,0.26459150646840085,0.2643150814374235,0.26743915755331626
7,0.18856657801919569,0.1940189735454271,0.19053948917648114,0.1888524036177444,0.1922680180839317,0.1970676731721418,0.19474585746741083,0.2015262627870688,0.1978894658447645,0.19923023156704128,0.2051241409926207
8,0.140385053548143,0.14045522349985382,0.1395365155714099,0.1351991776308229,0.13643046131183384,0.13976801486047347,0.13994967999580576,0.15439737035366743,0.1696911390842065,0.22324725539297743,0.2183380511786957
9,0.10471868229606061,0.10645894694978301,0.11175611854851372,0.10798207686002413,0.11368785131969894,0.11607731981845837,0.11754744376623975,0.14318066660154283,0.6451791687548304,0.7850431507833185,0.7266465840189883
