,0,1,2,3,4,5,6,7,8,9,10
0,0.48984924412556796,0.4773706540216083,0.4396926161515832,0.5866618092509965,0.5490806112538716,0.4173245830045686,0.5530519129161605,0.46822889309108473,0.567277600809278,0.7549012677713135,0.5325213081955735
1,0.4862464424791526,0.5308088512433149,0.5619674851492578,0.6170706657554488,0.589139943243566,0.5784969322654702,0.5085714003546948,0.5698449894802212,0.6007408617536684,0.6082667495350945,0.6859062233190427
2,0.5572344789841607,0.6012426510913217,0.5257418924188205,0.5981761816175352,0.600698988564497,0.562034930595449,0.5253292377511687,0.6456916722394965,0.5982361024681077,0.6296300184992131,0.5825516797674245
3,0.45240768223881084,0.4616473967994104,0.4628679564974577,0.48947730575688797,0.5023014812273052,0.5538459298052698,0.5241148817303369,0.5386958775786314,0.5157748855759883,0.5455762560291753,0.5754304437478163
4,0.3442208732274174,0.36567665734961124,0.3667389310690565,0.39894936782649937,0.4312892545950574,0.4547178289864618,0.41973604494964956,0.46107822294336326,0.48737551243937366,0.4453477523551623,0.467225125676086
5,0.30378102356673037,0.3071029610655895,0.2972788012438634,0.35687795686668927,0.3123441948558052,0.3114408663498854,0.3413347572656475,0.35066559825135946,0.3816896351548827,0.36794709369120143,0.3883195684238545
6,0.22636696533425668,0.2607696987802588,0.3061881532849317,0.2779106904779331,0.30213634514727983,0.28019261726622086,0.2789898844188973,0.2975233665411457,0.3004476232392308,0.2943859111485166,0.33149812205028295
7,0.22927398859627762,0.2040408648855451,0.21989759746160836,0.23783785450594355,0.22126468534232974,0.2009829714461502,0.23436488319626772,0.23158524601305225,0.2727470207760934,0.3014503660573625,0.25259376698916935
8,0.12957314907610357,0.15294219441047607,0.18471411066581953,0.18300623594545973,0.1775405457607796,0.20325867955237784,0.19244675860622232,0.2070232909828432,0.25135535834883266,0.22929185537868446,0.32829252921280794
9,0.16620188661019097,0.12841776914122185,0.16703503779461737,0.18775767371884286,0.15922252536899537,0.10897699364574663,0.19107208215397095,0.2062592616681614,0.23059134695698877,0.35191476884475376,0.4020736426571719
