,0,1,2,3,4,5,6,7,8,9,10
0,0.6285374934040177,0.6218555942101022,0.6681371795342151,0.6567191028207943,0.7692398861023322,0.7193147322993922,0.7596828680817695,0.7233031567203764,0.7241909863671768,0.7664102890532276,0.7243864491162527
1,0.7690792301642511,0.7808401141282306,0.7500390178828013,0.7221537373633201,0.7598879189506944,0.8150645860419697,0.8017927681166598,0.8452408625577346,0.8122342414753109,0.8233573651585046,0.8327765740404477
2,0.8079276931306114,0.8189149935723677,0.8100378376599063,0.8167896982874294,0.8083237247000121,0.8166449605378515,0.8204726648160938,0.8407381946976704,0.8555906971113356,0.8470942403335412,0.8623020484633018
3,0.8038611844824736,0.8143758208802199,0.8124854821385538,0.8233334067728516,0.8180785946695842,0.8223078558713778,0.8137666531508602,0.8325154720475448,0.8343896985404036,0.833617401150968,0.835462602445568
4,0.7893996553403525,0.7959075687716363,0.7958606153379063,0.8023872646198825,0.8052595620700856,0.8101836711797694,0.8124682383668421,0.81628733539751,0.8157811521846058,0.8173015696790453,0.8128750961864096
5,0.7573632733044369,0.7550701440289016,0.7680435112059426,0.7577271925962645,0.772970007191671,0.775050740843871,0.7750217886886626,0.7833769868362571,0.7778955345780363,0.7836398200694041,0.7809505704167311
6,0.7085117791703166,0.7106335483673185,0.7130223785649632,0.7179838595301045,0.7247294607687687,0.7291063353636011,0.7304343003893382,0.7288134179373273,0.7361054824116511,0.7348329330935384,0.7319291070183633
7,0.6632236299861832,0.6590208005588772,0.6633415677903148,0.667209644253965,0.6644026592224862,0.6722498735447089,0.6714906656034798,0.6777701975632346,0.6848489863564977,0.6782958215072089,0.6796839095578813
8,0.6088731625276402,0.6080080794815678,0.6054100144203287,0.6089358687633336,0.6166889432237646,0.6108475141234884,0.6141377619306287,0.6232309943980981,0.6217128621980215,0.621018687720842,0.6221805246755484
9,0.5489072238173159,0.5532341177272355,0.5575572138541122,0.5537116959579702,0.5651485713059783,0.5633930920654954,0.5595393415829697,0.5650481114692943,0.5665867827249401,0.5692071386183388,0.568320890754507
